days_since_birth,girl_tall_3,girl_tall_10,girl_tall_25,girl_tall_50,girl_tall_75,girl_tall_90,girl_tall_97,boy_tall_3,boy_tall_10,boy_tall_25,boy_tall_50,boy_tall_75,boy_tall_90,boy_tall_97,gw3,girl_weight_10,girl_weight_25,girl_weight_50,girl_weight_75,girl_weight_90,girl_weight_97,boy_weight_3,boy_weight_10,boy_weight_25,bw50,boy_weight_75,boy_weight_90,boy_weight_97
870,82.5333333333333,84.4888888888889,86.4666666666667,88.6222222222222,90.7,92.6777777777778,94.5333333333333,83.4555555555556,85.4111111111111,87.3888888888889,89.5666666666667,91.7222222222222,93.6,95.5555555555556,10.2511111111111,10.8722222222222,11.5411111111111,12.3555555555556,13.2355555555556,14.1033333333333,15.0166666666667,10.48,11.1688888888889,11.8877777777778,12.72,13.59,14.39,15.2155555555556
871,82.555,84.5116666666667,86.49,88.6466666666667,90.725,92.7033333333333,94.56,83.4766666666667,85.4333333333333,87.4116666666667,89.59,91.7466666666667,93.625,95.5816666666667,10.2563333333333,10.8776666666667,11.5468333333333,12.3616666666667,13.2421666666667,14.1105,15.0245,10.4845,11.1736666666667,11.8928333333333,12.7255,13.596,14.3965,15.2226666666667
872,82.5766666666667,84.5344444444445,86.5133333333333,88.6711111111111,90.75,92.7288888888889,94.5866666666667,83.4977777777778,85.4555555555556,87.4344444444444,89.6133333333333,91.7711111111111,93.65,95.6077777777778,10.2615555555556,10.8831111111111,11.5525555555556,12.3677777777778,13.2487777777778,14.1176666666667,15.0323333333333,10.489,11.1784444444444,11.8978888888889,12.731,13.602,14.403,15.2297777777778
873,82.5983333333333,84.5572222222222,86.5366666666667,88.6955555555556,90.775,92.7544444444445,94.6133333333333,83.5188888888889,85.4777777777778,87.4572222222222,89.6366666666667,91.7955555555556,93.675,95.6338888888889,10.2667777777778,10.8885555555556,11.5582777777778,12.3738888888889,13.2553888888889,14.1248333333333,15.0401666666667,10.4935,11.1832222222222,11.9029444444444,12.7365,13.608,14.4095,15.2368888888889
874,82.62,84.58,86.56,88.72,90.8,92.78,94.64,83.54,85.5,87.48,89.66,91.82,93.7,95.66,10.272,10.894,11.564,12.38,13.262,14.132,15.048,10.498,11.188,11.908,12.742,13.614,14.416,15.244
875,82.6416666666667,84.6027777777778,86.5833333333333,88.7444444444444,90.825,92.8055555555556,94.6666666666667,83.5611111111111,85.5222222222222,87.5027777777778,89.6833333333333,91.8444444444445,93.725,95.6861111111111,10.2772222222222,10.8994444444444,11.5697222222222,12.3861111111111,13.2686111111111,14.1391666666667,15.0558333333333,10.5025,11.1927777777778,11.9130555555556,12.7475,13.62,14.4225,15.2511111111111
876,82.6633333333333,84.6255555555556,86.6066666666667,88.7688888888889,90.85,92.8311111111111,94.6933333333333,83.5822222222222,85.5444444444444,87.5255555555556,89.7066666666667,91.8688888888889,93.75,95.7122222222222,10.2824444444444,10.9048888888889,11.5754444444444,12.3922222222222,13.2752222222222,14.1463333333333,15.0636666666667,10.507,11.1975555555556,11.9181111111111,12.753,13.626,14.429,15.2582222222222
877,82.685,84.6483333333333,86.63,88.7933333333333,90.875,92.8566666666667,94.72,83.6033333333333,85.5666666666667,87.5483333333333,89.73,91.8933333333333,93.775,95.7383333333333,10.2876666666667,10.9103333333333,11.5811666666667,12.3983333333333,13.2818333333333,14.1535,15.0715,10.5115,11.2023333333333,11.9231666666667,12.7585,13.632,14.4355,15.2653333333333
878,82.7066666666667,84.6711111111111,86.6533333333333,88.8177777777778,90.9,92.8822222222222,94.7466666666667,83.6244444444444,85.5888888888889,87.5711111111111,89.7533333333333,91.9177777777778,93.8,95.7644444444444,10.2928888888889,10.9157777777778,11.5868888888889,12.4044444444444,13.2884444444444,14.1606666666667,15.0793333333333,10.516,11.2071111111111,11.9282222222222,12.764,13.638,14.442,15.2724444444444
879,82.7283333333333,84.6938888888889,86.6766666666667,88.8422222222222,90.925,92.9077777777778,94.7733333333333,83.6455555555556,85.6111111111111,87.5938888888889,89.7766666666667,91.9422222222222,93.825,95.7905555555556,10.2981111111111,10.9212222222222,11.5926111111111,12.4105555555556,13.2950555555556,14.1678333333333,15.0871666666667,10.5205,11.2118888888889,11.9332777777778,12.7695,13.644,14.4485,15.2795555555556
880,82.75,84.7166666666667,86.7,88.8666666666667,90.95,92.9333333333333,94.8,83.6666666666667,85.6333333333333,87.6166666666667,89.8,91.9666666666667,93.85,95.8166666666667,10.3033333333333,10.9266666666667,11.5983333333333,12.4166666666667,13.3016666666667,14.175,15.095,10.525,11.2166666666667,11.9383333333333,12.775,13.65,14.455,15.2866666666667
881,82.7716666666667,84.7394444444444,86.7233333333333,88.8911111111111,90.975,92.9588888888889,94.8266666666667,83.6877777777778,85.6555555555556,87.6394444444444,89.8233333333333,91.9911111111111,93.875,95.8427777777778,10.3085555555556,10.9321111111111,11.6040555555556,12.4227777777778,13.3082777777778,14.1821666666667,15.1028333333333,10.5295,11.2214444444444,11.9433888888889,12.7805,13.656,14.4615,15.2937777777778
882,82.7933333333333,84.7622222222222,86.7466666666667,88.9155555555556,91,92.9844444444445,94.8533333333333,83.7088888888889,85.6777777777778,87.6622222222222,89.8466666666667,92.0155555555556,93.9,95.8688888888889,10.3137777777778,10.9375555555556,11.6097777777778,12.4288888888889,13.3148888888889,14.1893333333333,15.1106666666667,10.534,11.2262222222222,11.9484444444444,12.786,13.662,14.468,15.3008888888889
883,82.815,84.785,86.77,88.94,91.025,93.01,94.88,83.73,85.7,87.685,89.87,92.04,93.925,95.895,10.319,10.943,11.6155,12.435,13.3215,14.1965,15.1185,10.5385,11.231,11.9535,12.7915,13.668,14.4745,15.308
884,82.8366666666667,84.8077777777778,86.7933333333333,88.9644444444444,91.05,93.0355555555556,94.9066666666667,83.7511111111111,85.7222222222222,87.7077777777778,89.8933333333333,92.0644444444445,93.95,95.9211111111111,10.3242222222222,10.9484444444444,11.6212222222222,12.4411111111111,13.3281111111111,14.2036666666667,15.1263333333333,10.543,11.2357777777778,11.9585555555556,12.797,13.674,14.481,15.3151111111111
885,82.8583333333333,84.8305555555556,86.8166666666667,88.9888888888889,91.075,93.0611111111111,94.9333333333333,83.7722222222222,85.7444444444444,87.7305555555556,89.9166666666667,92.0888888888889,93.975,95.9472222222222,10.3294444444444,10.9538888888889,11.6269444444444,12.4472222222222,13.3347222222222,14.2108333333333,15.1341666666667,10.5475,11.2405555555556,11.9636111111111,12.8025,13.68,14.4875,15.3222222222222
886,82.88,84.8533333333333,86.84,89.0133333333333,91.1,93.0866666666667,94.96,83.7933333333333,85.7666666666667,87.7533333333333,89.94,92.1133333333333,94,95.9733333333333,10.3346666666667,10.9593333333333,11.6326666666667,12.4533333333333,13.3413333333333,14.218,15.142,10.552,11.2453333333333,11.9686666666667,12.808,13.686,14.494,15.3293333333333
887,82.9016666666667,84.8761111111111,86.8633333333333,89.0377777777778,91.125,93.1122222222222,94.9866666666667,83.8144444444445,85.7888888888889,87.7761111111111,89.9633333333333,92.1377777777778,94.025,95.9994444444444,10.3398888888889,10.9647777777778,11.6383888888889,12.4594444444444,13.3479444444444,14.2251666666667,15.1498333333333,10.5565,11.2501111111111,11.9737222222222,12.8135,13.692,14.5005,15.3364444444444
888,82.9233333333333,84.8988888888889,86.8866666666667,89.0622222222222,91.15,93.1377777777778,95.0133333333333,83.8355555555556,85.8111111111111,87.7988888888889,89.9866666666667,92.1622222222222,94.05,96.0255555555556,10.3451111111111,10.9702222222222,11.6441111111111,12.4655555555556,13.3545555555556,14.2323333333333,15.1576666666667,10.561,11.2548888888889,11.9787777777778,12.819,13.698,14.507,15.3435555555556
889,82.945,84.9216666666667,86.91,89.0866666666667,91.175,93.1633333333333,95.04,83.8566666666667,85.8333333333333,87.8216666666667,90.01,92.1866666666667,94.075,96.0516666666667,10.3503333333333,10.9756666666667,11.6498333333333,12.4716666666667,13.3611666666667,14.2395,15.1655,10.5655,11.2596666666667,11.9838333333333,12.8245,13.704,14.5135,15.3506666666667
890,82.9666666666667,84.9444444444444,86.9333333333333,89.1111111111111,91.2,93.1888888888889,95.0666666666667,83.8777777777778,85.8555555555556,87.8444444444445,90.0333333333333,92.2111111111111,94.1,96.0777777777778,10.3555555555556,10.9811111111111,11.6555555555556,12.4777777777778,13.3677777777778,14.2466666666667,15.1733333333333,10.57,11.2644444444444,11.9888888888889,12.83,13.71,14.52,15.3577777777778
891,82.9883333333333,84.9672222222222,86.9566666666667,89.1355555555556,91.225,93.2144444444444,95.0933333333333,83.8988888888889,85.8777777777778,87.8672222222222,90.0566666666667,92.2355555555556,94.125,96.1038888888889,10.3607777777778,10.9865555555556,11.6612777777778,12.4838888888889,13.3743888888889,14.2538333333333,15.1811666666667,10.5745,11.2692222222222,11.9939444444444,12.8355,13.716,14.5265,15.3648888888889
892,83.01,84.99,86.98,89.16,91.25,93.24,95.12,83.92,85.9,87.89,90.08,92.26,94.15,96.13,10.366,10.992,11.667,12.49,13.381,14.261,15.189,10.579,11.274,11.999,12.841,13.722,14.533,15.372
893,83.0316666666667,85.0127777777778,87.0033333333333,89.1844444444444,91.275,93.2655555555556,95.1466666666667,83.9411111111111,85.9222222222222,87.9127777777778,90.1033333333333,92.2844444444445,94.175,96.1561111111111,10.3712222222222,10.9974444444444,11.6727222222222,12.4961111111111,13.3876111111111,14.2681666666667,15.1968333333333,10.5835,11.2787777777778,12.0040555555556,12.8465,13.728,14.5395,15.3791111111111
894,83.0533333333333,85.0355555555556,87.0266666666667,89.2088888888889,91.3,93.2911111111111,95.1733333333333,83.9622222222222,85.9444444444444,87.9355555555556,90.1266666666667,92.3088888888889,94.2,96.1822222222222,10.3764444444444,11.0028888888889,11.6784444444444,12.5022222222222,13.3942222222222,14.2753333333333,15.2046666666667,10.588,11.2835555555556,12.0091111111111,12.852,13.734,14.546,15.3862222222222
895,83.075,85.0583333333333,87.05,89.2333333333333,91.325,93.3166666666667,95.2,83.9833333333333,85.9666666666667,87.9583333333333,90.15,92.3333333333333,94.225,96.2083333333333,10.3816666666667,11.0083333333333,11.6841666666667,12.5083333333333,13.4008333333333,14.2825,15.2125,10.5925,11.2883333333333,12.0141666666667,12.8575,13.74,14.5525,15.3933333333333
896,83.0966666666667,85.0811111111111,87.0733333333333,89.2577777777778,91.35,93.3422222222222,95.2266666666667,84.0044444444445,85.9888888888889,87.9811111111111,90.1733333333333,92.3577777777778,94.25,96.2344444444444,10.3868888888889,11.0137777777778,11.6898888888889,12.5144444444444,13.4074444444444,14.2896666666667,15.2203333333333,10.597,11.2931111111111,12.0192222222222,12.863,13.746,14.559,15.4004444444444
897,83.1183333333333,85.1038888888889,87.0966666666667,89.2822222222222,91.375,93.3677777777778,95.2533333333333,84.0255555555556,86.0111111111111,88.0038888888889,90.1966666666667,92.3822222222222,94.275,96.2605555555556,10.3921111111111,11.0192222222222,11.6956111111111,12.5205555555556,13.4140555555556,14.2968333333333,15.2281666666667,10.6015,11.2978888888889,12.0242777777778,12.8685,13.752,14.5655,15.4075555555556
898,83.14,85.1266666666667,87.12,89.3066666666667,91.4,93.3933333333333,95.28,84.0466666666667,86.0333333333333,88.0266666666667,90.22,92.4066666666667,94.3,96.2866666666667,10.3973333333333,11.0246666666667,11.7013333333333,12.5266666666667,13.4206666666667,14.304,15.236,10.606,11.3026666666667,12.0293333333333,12.874,13.758,14.572,15.4146666666667
899,83.1616666666667,85.1494444444445,87.1433333333334,89.3311111111111,91.425,93.4188888888889,95.3066666666667,84.0677777777778,86.0555555555556,88.0494444444445,90.2433333333333,92.4311111111111,94.325,96.3127777777778,10.4025555555556,11.0301111111111,11.7070555555556,12.5327777777778,13.4272777777778,14.3111666666667,15.2438333333333,10.6105,11.3074444444444,12.0343888888889,12.8795,13.764,14.5785,15.4217777777778
900,83.1833333333333,85.1722222222222,87.1666666666667,89.3555555555556,91.45,93.4444444444444,95.3333333333333,84.0888888888889,86.0777777777778,88.0722222222222,90.2666666666667,92.4555555555556,94.35,96.3388888888889,10.4077777777778,11.0355555555556,11.7127777777778,12.5388888888889,13.4338888888889,14.3183333333333,15.2516666666667,10.615,11.3122222222222,12.0394444444444,12.885,13.77,14.585,15.4288888888889
901,83.205,85.195,87.19,89.38,91.475,93.47,95.36,84.11,86.1,88.095,90.29,92.48,94.375,96.365,10.413,11.041,11.7185,12.545,13.4405,14.3255,15.2595,10.6195,11.317,12.0445,12.8905,13.776,14.5915,15.436
902,83.2266666666667,85.2177777777778,87.2133333333333,89.4044444444444,91.5,93.4955555555556,95.3866666666667,84.1311111111111,86.1222222222222,88.1177777777778,90.3133333333333,92.5044444444445,94.4,96.3911111111111,10.4182222222222,11.0464444444444,11.7242222222222,12.5511111111111,13.4471111111111,14.3326666666667,15.2673333333333,10.624,11.3217777777778,12.0495555555556,12.896,13.782,14.598,15.4431111111111
903,83.2483333333333,85.2405555555556,87.2366666666667,89.4288888888889,91.525,93.5211111111111,95.4133333333333,84.1522222222222,86.1444444444445,88.1405555555556,90.3366666666667,92.5288888888889,94.425,96.4172222222222,10.4234444444444,11.0518888888889,11.7299444444444,12.5572222222222,13.4537222222222,14.3398333333333,15.2751666666667,10.6285,11.3265555555556,12.0546111111111,12.9015,13.788,14.6045,15.4502222222222
904,83.27,85.2633333333333,87.26,89.4533333333333,91.55,93.5466666666667,95.44,84.1733333333333,86.1666666666667,88.1633333333333,90.36,92.5533333333333,94.45,96.4433333333333,10.4286666666667,11.0573333333333,11.7356666666667,12.5633333333333,13.4603333333333,14.347,15.283,10.633,11.3313333333333,12.0596666666667,12.907,13.794,14.611,15.4573333333333
905,83.2916666666667,85.2861111111111,87.2833333333333,89.4777777777778,91.575,93.5722222222222,95.4666666666667,84.1944444444444,86.1888888888889,88.1861111111111,90.3833333333333,92.5777777777778,94.475,96.4694444444444,10.4338888888889,11.0627777777778,11.7413888888889,12.5694444444444,13.4669444444444,14.3541666666667,15.2908333333333,10.6375,11.3361111111111,12.0647222222222,12.9125,13.8,14.6175,15.4644444444444
906,83.3133333333333,85.3088888888889,87.3066666666667,89.5022222222222,91.6,93.5977777777778,95.4933333333333,84.2155555555556,86.2111111111111,88.2088888888889,90.4066666666667,92.6022222222222,94.5,96.4955555555556,10.4391111111111,11.0682222222222,11.7471111111111,12.5755555555556,13.4735555555556,14.3613333333333,15.2986666666667,10.642,11.3408888888889,12.0697777777778,12.918,13.806,14.624,15.4715555555556
907,83.335,85.3316666666667,87.33,89.5266666666667,91.625,93.6233333333333,95.52,84.2366666666667,86.2333333333333,88.2316666666667,90.43,92.6266666666667,94.525,96.5216666666667,10.4443333333333,11.0736666666667,11.7528333333333,12.5816666666667,13.4801666666667,14.3685,15.3065,10.6465,11.3456666666667,12.0748333333333,12.9235,13.812,14.6305,15.4786666666667
908,83.3566666666667,85.3544444444445,87.3533333333333,89.5511111111111,91.65,93.6488888888889,95.5466666666667,84.2577777777778,86.2555555555556,88.2544444444445,90.4533333333333,92.6511111111111,94.55,96.5477777777778,10.4495555555556,11.0791111111111,11.7585555555556,12.5877777777778,13.4867777777778,14.3756666666667,15.3143333333333,10.651,11.3504444444444,12.0798888888889,12.929,13.818,14.637,15.4857777777778
909,83.3783333333333,85.3772222222222,87.3766666666667,89.5755555555556,91.675,93.6744444444445,95.5733333333333,84.2788888888889,86.2777777777778,88.2772222222222,90.4766666666667,92.6755555555556,94.575,96.5738888888889,10.4547777777778,11.0845555555556,11.7642777777778,12.5938888888889,13.4933888888889,14.3828333333333,15.3221666666667,10.6555,11.3552222222222,12.0849444444444,12.9345,13.824,14.6435,15.4928888888889
910,83.4,85.4,87.4,89.6,91.7,93.7,95.6,84.3,86.3,88.3,90.5,92.7,94.6,96.6,10.46,11.09,11.77,12.6,13.5,14.39,15.33,10.66,11.36,12.09,12.94,13.83,14.65,15.5
911,83.4183783783784,85.4183783783784,87.4189189189189,89.6194594594595,91.7210810810811,93.7210810810811,95.6221621621622,84.3189189189189,86.3194594594595,88.32,90.5205405405405,92.7210810810811,94.6221621621622,96.6227027027027,10.4639459459459,11.0941081081081,11.7744324324324,12.6047567567568,13.5051891891892,14.3956216216216,15.3362702702703,10.6638918918919,11.3641081081081,12.0944324324324,12.9448108108108,13.8352972972973,14.6558918918919,15.5064864864865
912,83.4367567567568,85.4367567567568,87.4378378378379,89.6389189189189,91.7421621621622,93.7421621621622,95.6443243243243,84.3378378378378,86.3389189189189,88.34,90.5410810810811,92.7421621621622,94.6443243243243,96.6454054054054,10.4678918918919,11.0982162162162,11.7788648648649,12.6095135135135,13.5103783783784,14.4012432432432,15.3425405405405,10.6677837837838,11.3682162162162,12.0988648648649,12.9496216216216,13.8405945945946,14.6617837837838,15.512972972973
913,83.4551351351351,85.4551351351351,87.4567567567568,89.6583783783784,91.7632432432433,93.7632432432433,95.6664864864865,84.3567567567568,86.3583783783784,88.36,90.5616216216216,92.7632432432433,94.6664864864865,96.6681081081081,10.4718378378378,11.1023243243243,11.7832972972973,12.6142702702703,13.5155675675676,14.4068648648649,15.3488108108108,10.6716756756757,11.3723243243243,12.1032972972973,12.9544324324324,13.8458918918919,14.6676756756757,15.5194594594595
914,83.4735135135135,85.4735135135135,87.4756756756757,89.6778378378378,91.7843243243243,93.7843243243243,95.6886486486486,84.3756756756757,86.3778378378378,88.38,90.5821621621622,92.7843243243243,94.6886486486486,96.6908108108108,10.4757837837838,11.1064324324324,11.7877297297297,12.619027027027,13.5207567567568,14.4124864864865,15.3550810810811,10.6755675675676,11.3764324324324,12.1077297297297,12.9592432432432,13.8511891891892,14.6735675675676,15.5259459459459
915,83.4918918918919,85.4918918918919,87.4945945945946,89.6972972972973,91.8054054054054,93.8054054054054,95.7108108108108,84.3945945945946,86.3972972972973,88.4,90.6027027027027,92.8054054054054,94.7108108108108,96.7135135135135,10.4797297297297,11.1105405405405,11.7921621621622,12.6237837837838,13.5259459459459,14.4181081081081,15.3613513513514,10.6794594594595,11.3805405405405,12.1121621621622,12.9640540540541,13.8564864864865,14.6794594594595,15.5324324324324
916,83.5102702702703,85.5102702702703,87.5135135135135,89.7167567567568,91.8264864864865,93.8264864864865,95.732972972973,84.4135135135135,86.4167567567568,88.42,90.6232432432432,92.8264864864865,94.732972972973,96.7362162162162,10.4836756756757,11.1146486486486,11.7965945945946,12.6285405405405,13.5311351351351,14.4237297297297,15.3676216216216,10.6833513513514,11.3846486486486,12.1165945945946,12.9688648648649,13.8617837837838,14.6853513513514,15.5389189189189
917,83.5286486486487,85.5286486486487,87.5324324324324,89.7362162162162,91.8475675675676,93.8475675675676,95.7551351351351,84.4324324324324,86.4362162162162,88.44,90.6437837837838,92.8475675675676,94.7551351351351,96.7589189189189,10.4876216216216,11.1187567567568,11.801027027027,12.6332972972973,13.5363243243243,14.4293513513514,15.3738918918919,10.6872432432432,11.3887567567568,12.121027027027,12.9736756756757,13.8670810810811,14.6912432432432,15.5454054054054
918,83.547027027027,85.547027027027,87.5513513513514,89.7556756756757,91.8686486486486,93.8686486486486,95.7772972972973,84.4513513513514,86.4556756756757,88.46,90.6643243243243,92.8686486486486,94.7772972972973,96.7816216216216,10.4915675675676,11.1228648648649,11.8054594594595,12.6380540540541,13.5415135135135,14.434972972973,15.3801621621622,10.6911351351351,11.3928648648649,12.1254594594595,12.9784864864865,13.8723783783784,14.6971351351351,15.5518918918919
919,83.5654054054054,85.5654054054054,87.5702702702703,89.7751351351351,91.8897297297297,93.8897297297297,95.7994594594595,84.4702702702703,86.4751351351351,88.48,90.6848648648649,92.8897297297297,94.7994594594595,96.8043243243243,10.4955135135135,11.126972972973,11.8098918918919,12.6428108108108,13.5467027027027,14.4405945945946,15.3864324324324,10.695027027027,11.396972972973,12.1298918918919,12.9832972972973,13.8776756756757,14.703027027027,15.5583783783784
920,83.5837837837838,85.5837837837838,87.5891891891892,89.7945945945946,91.9108108108108,93.9108108108108,95.8216216216216,84.4891891891892,86.4945945945946,88.5,90.7054054054054,92.9108108108108,94.8216216216216,96.827027027027,10.4994594594595,11.1310810810811,11.8143243243243,12.6475675675676,13.5518918918919,14.4462162162162,15.3927027027027,10.6989189189189,11.4010810810811,12.1343243243243,12.9881081081081,13.882972972973,14.7089189189189,15.5648648648649
921,83.6021621621622,85.6021621621622,87.6081081081081,89.8140540540541,91.9318918918919,93.9318918918919,95.8437837837838,84.5081081081081,86.5140540540541,88.52,90.725945945946,92.9318918918919,94.8437837837838,96.8497297297297,10.5034054054054,11.1351891891892,11.8187567567568,12.6523243243243,13.5570810810811,14.4518378378378,15.398972972973,10.7028108108108,11.4051891891892,12.1387567567568,12.9929189189189,13.8882702702703,14.7148108108108,15.5713513513514
922,83.6205405405406,85.6205405405406,87.627027027027,89.8335135135135,91.952972972973,93.952972972973,95.8659459459459,84.527027027027,86.5335135135135,88.54,90.7464864864865,92.952972972973,94.8659459459459,96.8724324324324,10.5073513513514,11.1392972972973,11.8231891891892,12.6570810810811,13.5622702702703,14.4574594594595,15.4052432432432,10.7067027027027,11.4092972972973,12.1431891891892,12.9977297297297,13.8935675675676,14.7207027027027,15.5778378378378
923,83.6389189189189,85.6389189189189,87.645945945946,89.852972972973,91.9740540540541,93.9740540540541,95.8881081081081,84.545945945946,86.552972972973,88.56,90.767027027027,92.9740540540541,94.8881081081081,96.8951351351351,10.5112972972973,11.1434054054054,11.8276216216216,12.6618378378378,13.5674594594595,14.4630810810811,15.4115135135135,10.7105945945946,11.4134054054054,12.1476216216216,13.0025405405405,13.8988648648649,14.7265945945946,15.5843243243243
924,83.6572972972973,85.6572972972973,87.6648648648649,89.8724324324324,91.9951351351351,93.9951351351351,95.9102702702703,84.5648648648649,86.5724324324324,88.58,90.7875675675676,92.9951351351351,94.9102702702703,96.9178378378378,10.5152432432432,11.1475135135135,11.8320540540541,12.6665945945946,13.5726486486486,14.4687027027027,15.4177837837838,10.7144864864865,11.4175135135135,12.1520540540541,13.0073513513514,13.9041621621622,14.7324864864865,15.5908108108108
925,83.6756756756757,85.6756756756757,87.6837837837838,89.8918918918919,92.0162162162162,94.0162162162162,95.9324324324324,84.5837837837838,86.5918918918919,88.6,90.8081081081081,93.0162162162162,94.9324324324324,96.9405405405405,10.5191891891892,11.1516216216216,11.8364864864865,12.6713513513514,13.5778378378378,14.4743243243243,15.4240540540541,10.7183783783784,11.4216216216216,12.1564864864865,13.0121621621622,13.9094594594595,14.7383783783784,15.5972972972973
926,83.6940540540541,85.6940540540541,87.7027027027027,89.9113513513513,92.0372972972973,94.0372972972973,95.9545945945946,84.6027027027027,86.6113513513514,88.62,90.8286486486487,93.0372972972973,94.9545945945946,96.9632432432432,10.5231351351351,11.1557297297297,11.8409189189189,12.6761081081081,13.583027027027,14.4799459459459,15.4303243243243,10.7222702702703,11.4257297297297,12.1609189189189,13.016972972973,13.9147567567568,14.7442702702703,15.6037837837838
927,83.7124324324324,85.7124324324324,87.7216216216216,89.9308108108108,92.0583783783784,94.0583783783784,95.9767567567568,84.6216216216216,86.6308108108108,88.64,90.8491891891892,93.0583783783784,94.9767567567568,96.9859459459459,10.5270810810811,11.1598378378378,11.8453513513514,12.6808648648649,13.5882162162162,14.4855675675676,15.4365945945946,10.7261621621622,11.4298378378378,12.1653513513514,13.0217837837838,13.9200540540541,14.7501621621622,15.6102702702703
928,83.7308108108108,85.7308108108108,87.7405405405406,89.9502702702703,92.0794594594595,94.0794594594595,95.9989189189189,84.6405405405405,86.6502702702703,88.66,90.8697297297297,93.0794594594595,94.9989189189189,97.0086486486487,10.531027027027,11.1639459459459,11.8497837837838,12.6856216216216,13.5934054054054,14.4911891891892,15.4428648648649,10.7300540540541,11.4339459459459,12.1697837837838,13.0265945945946,13.9253513513514,14.7560540540541,15.6167567567568
929,83.7491891891892,85.7491891891892,87.7594594594595,89.9697297297297,92.1005405405405,94.1005405405405,96.0210810810811,84.6594594594595,86.6697297297297,88.68,90.8902702702703,93.1005405405405,95.0210810810811,97.0313513513514,10.534972972973,11.1680540540541,11.8542162162162,12.6903783783784,13.5985945945946,14.4968108108108,15.4491351351351,10.7339459459459,11.4380540540541,12.1742162162162,13.0314054054054,13.9306486486487,14.7619459459459,15.6232432432432
930,83.7675675675676,85.7675675675676,87.7783783783784,89.9891891891892,92.1216216216216,94.1216216216216,96.0432432432432,84.6783783783784,86.6891891891892,88.7,90.9108108108108,93.1216216216216,95.0432432432432,97.0540540540541,10.5389189189189,11.1721621621622,11.8586486486486,12.6951351351351,13.6037837837838,14.5024324324324,15.4554054054054,10.7378378378378,11.4421621621622,12.1786486486486,13.0362162162162,13.9359459459459,14.7678378378378,15.6297297297297
931,83.785945945946,85.785945945946,87.7972972972973,90.0086486486487,92.1427027027027,94.1427027027027,96.0654054054054,84.6972972972973,86.7086486486487,88.72,90.9313513513514,93.1427027027027,95.0654054054054,97.0767567567568,10.5428648648649,11.1762702702703,11.8630810810811,12.6998918918919,13.608972972973,14.5080540540541,15.4616756756757,10.7417297297297,11.4462702702703,12.1830810810811,13.041027027027,13.9412432432432,14.7737297297297,15.6362162162162
932,83.8043243243243,85.8043243243243,87.8162162162162,90.0281081081081,92.1637837837838,94.1637837837838,96.0875675675676,84.7162162162162,86.7281081081081,88.74,90.9518918918919,93.1637837837838,95.0875675675676,97.0994594594595,10.5468108108108,11.1803783783784,11.8675135135135,12.7046486486486,13.6141621621622,14.5136756756757,15.4679459459459,10.7456216216216,11.4503783783784,12.1875135135135,13.0458378378378,13.9465405405405,14.7796216216216,15.6427027027027
933,83.8227027027027,85.8227027027027,87.8351351351352,90.0475675675676,92.1848648648649,94.1848648648649,96.1097297297297,84.7351351351351,86.7475675675676,88.76,90.9724324324324,93.1848648648649,95.1097297297297,97.1221621621622,10.5507567567568,11.1844864864865,11.8719459459459,12.7094054054054,13.6193513513514,14.5192972972973,15.4742162162162,10.7495135135135,11.4544864864865,12.1919459459459,13.0506486486486,13.9518378378378,14.7855135135135,15.6491891891892
934,83.8410810810811,85.8410810810811,87.8540540540541,90.067027027027,92.2059459459459,94.2059459459459,96.1318918918919,84.7540540540541,86.767027027027,88.78,90.992972972973,93.2059459459459,95.1318918918919,97.1448648648649,10.5547027027027,11.1885945945946,11.8763783783784,12.7141621621622,13.6245405405405,14.5249189189189,15.4804864864865,10.7534054054054,11.4585945945946,12.1963783783784,13.0554594594595,13.9571351351351,14.7914054054054,15.6556756756757
935,83.8594594594595,85.8594594594595,87.872972972973,90.0864864864865,92.227027027027,94.227027027027,96.154054054054,84.772972972973,86.7864864864865,88.8,91.0135135135135,93.227027027027,95.154054054054,97.1675675675676,10.5586486486487,11.1927027027027,11.8808108108108,12.7189189189189,13.6297297297297,14.5305405405405,15.4867567567568,10.7572972972973,11.4627027027027,12.2008108108108,13.0602702702703,13.9624324324324,14.7972972972973,15.6621621621622
936,83.8778378378378,85.8778378378378,87.8918918918919,90.105945945946,92.2481081081081,94.2481081081081,96.1762162162162,84.7918918918919,86.805945945946,88.82,91.0340540540541,93.2481081081081,95.1762162162162,97.1902702702703,10.5625945945946,11.1968108108108,11.8852432432432,12.7236756756757,13.6349189189189,14.5361621621622,15.493027027027,10.7611891891892,11.4668108108108,12.2052432432432,13.0650810810811,13.9677297297297,14.8031891891892,15.6686486486486
937,83.8962162162162,85.8962162162162,87.9108108108108,90.1254054054054,92.2691891891892,94.2691891891892,96.1983783783784,84.8108108108108,86.8254054054054,88.84,91.0545945945946,93.2691891891892,95.1983783783784,97.212972972973,10.5665405405405,11.2009189189189,11.8896756756757,12.7284324324324,13.6401081081081,14.5417837837838,15.4992972972973,10.7650810810811,11.4709189189189,12.2096756756757,13.0698918918919,13.973027027027,14.8090810810811,15.6751351351351
